method,split,seed,episode,stress_level,success,edge_f1,birth_f1,death_f1,graph_edit,component_accuracy,jam_f1,safety_violation_rate,chain_contact_rate,pocket_contact_rate,fixture_contact_rate,wall_contact_rate,final_progress,final_y_error,energy,trajectory_samples
topology_world_model_v5,pocket_relocation,6,3,,0,0.79444,0.93056,0.10417,0.12760,0.12500,0.00000,0.00000,0.93750,0.89583,0.00000,0.00000,0.80943,0.17669,10.18221,"0:b(0.049,0.071):p0.00:e[none];10:b(0.357,-0.016):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,-0.015):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.015):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.015):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,-0.015):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_no_memory_ablation,pocket_relocation,6,3,,0,0.69028,0.10417,0.17361,0.22917,0.91667,0.76712,0.00000,0.95833,0.89583,0.00000,0.00000,0.80943,0.09113,10.26609,"0:b(0.049,0.071):p0.00:e[none];10:b(0.357,0.071):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.071):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.071):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.071):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.070):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,pocket_relocation,6,3,,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.25000,0.25000,0.00000,0.02083,0.78681,0.21074,13.04077,"0:b(0.049,0.071):p0.00:e[none];10:b(0.357,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.356,-0.041):p0.80:e[none];30:b(0.353,-0.045):p0.80:e[none];40:b(0.350,-0.047):p0.79:e[none];47:b(0.349,-0.049):p0.79:e[none]"
last_contact_persistence,pocket_relocation,6,4,,0,0.95675,0.89583,0.97917,0.01562,0.87500,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.11261,11.81108,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
distance_threshold_graph,pocket_relocation,6,4,,0,0.98472,0.93750,1.00000,0.00781,0.93750,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.11291,11.82181,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
state_only_dynamics_model,pocket_relocation,6,4,,0,0.99167,0.97222,1.00000,0.00521,0.97917,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.11289,11.81667,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,pocket_relocation,6,4,,0,0.68750,0.08333,0.15278,0.23177,0.93750,0.81081,0.00000,0.95833,0.89583,0.00000,0.00000,0.81555,0.11088,11.81715,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
random_forest_topology_planner,pocket_relocation,6,4,,0,0.51736,0.95833,0.06250,0.23438,0.04167,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.11127,11.82273,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
hist_gradient_topology_planner,pocket_relocation,6,4,,0,0.53125,0.95833,0.08333,0.23177,0.04167,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81555,0.11233,11.78772,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,pocket_relocation,6,4,,0,0.12014,0.10417,0.16667,0.35677,0.27083,0.00000,0.00000,0.12500,0.87500,0.00000,0.02083,0.81554,0.09930,13.45955,"0:b(0.037,0.052):p0.00:e[none];10:b(0.369,0.069):p0.84:e[pusher_block_b,block_b_pocket];20:b(0.358,0.069):p0.82:e[pusher_block_b,block_b_pocket];30:b(0.358,0.065):p0.82:e[pusher_block_b,block_b_pocket];40:b(0.358,0.065):p0.82:e[pusher_block_b,block_b_pocket];47:b(0.358,0.065):p0.82:e[pusher_block_b,block_b_pocket]"
conformal_graph_guard,pocket_relocation,6,4,,1,0.76111,0.81944,0.27778,0.13542,0.20833,0.00000,0.00000,0.83333,0.75000,0.00000,0.00000,0.87285,0.09523,13.21590,"0:b(0.037,0.052):p0.00:e[none];10:b(0.357,0.058):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.067):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
risk_averse_graph_planner,pocket_relocation,6,4,,0,0.79722,0.93750,0.14583,0.12500,0.10417,0.00000,0.00000,0.93750,0.89583,0.00000,0.00000,0.81555,0.19494,8.70719,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,-0.031):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.031):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.031):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.030):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,-0.030):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
robust_contact_mpc,pocket_relocation,6,4,,0,0.95347,0.90972,1.00000,0.01562,0.91667,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.11243,11.80208,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.052):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,pocket_relocation,6,4,,0,0.98472,0.93750,1.00000,0.00781,0.93750,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.11364,11.84116,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.051):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.051):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.051):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.051):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.051):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model_v4,pocket_relocation,6,4,,1,0.79067,0.82667,0.28000,0.13000,0.20000,0.00000,0.00000,0.88000,0.80000,0.00000,0.00000,0.82063,0.10252,12.01195,"0:b(0.037,0.052):p0.00:e[none];10:b(0.357,0.056):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.064):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model_v5,pocket_relocation,6,4,,1,0.65833,0.58333,0.53667,0.20000,0.30000,0.00000,0.00000,0.80000,0.65000,0.00000,0.00000,0.82154,0.10545,15.11707,"0:b(0.037,0.052):p0.00:e[none];10:b(0.357,0.054):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_no_memory_ablation,pocket_relocation,6,4,,0,0.69583,0.09722,0.15278,0.22656,0.93750,0.81081,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.11174,11.80869,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,pocket_relocation,6,4,,0,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81554,0.09103,6.91034,"0:b(0.037,0.052):p0.00:e[none];10:b(0.358,0.074):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,0.074):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.074):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,0.074):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,0.074):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
last_contact_persistence,pocket_relocation,6,5,,1,0.92333,0.85000,1.00000,0.01875,0.85000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06066,11.63496,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.071):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
distance_threshold_graph,pocket_relocation,6,5,,1,0.95000,0.95000,1.00000,0.00625,0.95000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06067,11.63981,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.071):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
state_only_dynamics_model,pocket_relocation,6,5,,1,0.98000,0.93333,1.00000,0.01250,1.00000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06241,11.61118,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.069):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,pocket_relocation,6,5,,1,0.73000,0.25000,0.38333,0.19375,0.75000,0.12500,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06497,11.35990,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.067):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
random_forest_topology_planner,pocket_relocation,6,5,,1,0.54167,0.90000,0.10000,0.21250,0.10000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06369,11.65348,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.068):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
hist_gradient_topology_planner,pocket_relocation,6,5,,1,0.62333,0.90000,0.30000,0.18750,0.20000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06392,11.64110,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.068):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,pocket_relocation,6,5,,0,0.45139,0.40972,0.97222,0.09375,0.39583,0.00000,0.00000,0.08333,0.02083,0.00000,0.00000,0.11930,0.04479,14.81702,"0:b(0.023,0.069):p0.00:e[none];10:b(0.311,0.088):p0.71:e[none];20:b(0.229,0.088):p0.51:e[none];30:b(0.161,0.087):p0.34:e[none];40:b(0.105,0.087):p0.20:e[none];47:b(0.071,0.087):p0.12:e[none]"
conformal_graph_guard,pocket_relocation,6,5,,1,0.65667,0.58333,0.40000,0.18750,0.35000,0.00000,0.00000,0.75000,0.70000,0.00000,0.00000,0.82360,0.06197,15.54434,"0:b(0.023,0.069):p0.00:e[none];10:b(0.357,0.072):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
risk_averse_graph_planner,pocket_relocation,6,5,,0,0.32431,0.28472,0.93333,0.11979,0.31250,0.00000,0.00000,0.14583,0.08333,0.00000,0.02083,0.94665,0.51194,42.89692,"0:b(0.023,0.069):p0.00:e[none];10:b(0.329,0.014):p0.75:e[none];20:b(0.342,-0.371):p0.78:e[none];30:b(0.340,-0.270):p0.78:e[none];40:b(0.411,-0.400):p0.95:e[none];47:b(0.408,-0.380):p0.95:e[none]"
robust_contact_mpc,pocket_relocation,6,5,,1,0.93000,0.85000,1.00000,0.01875,0.85000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06211,11.62598,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.069):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,pocket_relocation,6,5,,1,0.95000,0.95000,1.00000,0.00625,0.95000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06301,11.62554,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.069):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model_v4,pocket_relocation,6,5,,1,0.64667,0.68333,0.35000,0.18125,0.25000,0.00000,0.00000,0.70000,0.70000,0.00000,0.00000,0.83563,0.06686,14.89046,"0:b(0.023,0.069):p0.00:e[none];10:b(0.357,0.072):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model_v5,pocket_relocation,6,5,,0,0.39444,0.40972,0.74306,0.13021,0.22917,0.00000,0.00000,0.31250,0.27083,0.00000,0.02083,0.78370,0.20266,18.69919,"0:b(0.023,0.069):p0.00:e[none];10:b(0.357,0.070):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.317,0.018):p0.72:e[none];30:b(0.344,-0.337):p0.79:e[none];40:b(0.343,-0.167):p0.79:e[none];47:b(0.342,-0.071):p0.78:e[pusher_block_b]"
topology_no_memory_ablation,pocket_relocation,6,5,,1,0.72333,0.20000,0.33333,0.20000,0.80000,0.11765,0.00000,0.90000,0.75000,0.00000,0.00000,0.82204,0.06450,11.35794,"0:b(0.023,0.069):p0.00:e[none];10:b(0.358,0.067):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,pocket_relocation,6,5,,0,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.16667,0.00000,0.00000,0.02083,1.04908,0.45892,55.96300,"0:b(0.023,0.069):p0.00:e[none];10:b(0.450,-0.397):p1.05:e[none];20:b(0.450,-0.300):p1.05:e[pusher_block_a,block_a_block_b];30:b(0.450,-0.379):p1.05:e[none];40:b(0.450,-0.347):p1.05:e[none];47:b(0.450,-0.327):p1.05:e[none]"
last_contact_persistence,pocket_relocation,7,0,,1,0.91619,0.85000,0.95000,0.02500,0.85000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09426,11.61230,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.062):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
distance_threshold_graph,pocket_relocation,7,0,,1,0.96333,0.85000,1.00000,0.01875,0.85000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09319,11.61258,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.063):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
state_only_dynamics_model,pocket_relocation,7,0,,1,0.99000,0.95000,1.00000,0.00625,0.95000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09425,11.58073,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.062):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,pocket_relocation,7,0,,1,0.73000,0.15000,0.30000,0.20000,0.90000,0.21053,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09557,11.59955,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.061):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
random_forest_topology_planner,pocket_relocation,7,0,,1,0.54167,0.90000,0.10000,0.21250,0.10000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09167,11.63027,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.065):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
hist_gradient_topology_planner,pocket_relocation,7,0,,1,0.57500,0.85000,0.17500,0.20625,0.10000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09371,11.63754,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.063):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,pocket_relocation,7,0,,1,0.31333,0.45000,0.25833,0.27500,0.25000,0.00000,0.00000,0.35000,0.75000,0.00000,0.05000,0.82164,0.08470,16.54230,"0:b(0.022,0.062):p0.00:e[none];10:b(0.358,0.075):p0.82:e[block_b_pocket]"
conformal_graph_guard,pocket_relocation,7,0,,1,0.39333,0.35000,0.33333,0.31875,0.70000,0.00000,0.00000,0.35000,0.75000,0.00000,0.00000,0.82201,0.10052,16.14657,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.064):p0.82:e[block_b_pocket]"
risk_averse_graph_planner,pocket_relocation,7,0,,0,0.13264,0.13333,0.78472,0.17969,0.29167,0.00000,0.00000,0.14583,0.10417,0.00000,0.04167,0.87916,0.43675,75.44957,"0:b(0.022,0.062):p0.00:e[none];10:b(0.362,-0.038):p0.83:e[block_a_block_b,block_b_pocket];20:b(0.449,-0.393):p1.05:e[pusher_block_b];30:b(0.426,-0.303):p0.99:e[none];40:b(0.398,-0.289):p0.92:e[none];47:b(0.381,-0.280):p0.88:e[none]"
robust_contact_mpc,pocket_relocation,7,0,,1,0.96333,0.85000,1.00000,0.01875,0.85000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09353,11.59967,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.063):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,pocket_relocation,7,0,,1,0.96333,0.85000,1.00000,0.01875,0.85000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09351,11.60470,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.063):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model_v4,pocket_relocation,7,0,,1,0.39333,0.35000,0.30000,0.31875,0.70000,0.00000,0.00000,0.35000,0.75000,0.00000,0.00000,0.82201,0.10079,16.32685,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.063):p0.82:e[block_b_pocket]"
topology_world_model_v5,pocket_relocation,7,0,,1,0.39333,0.40000,0.25000,0.31875,0.70000,0.00000,0.00000,0.35000,0.75000,0.00000,0.00000,0.82201,0.09502,16.48828,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.066):p0.82:e[block_b_pocket]"
topology_no_memory_ablation,pocket_relocation,7,0,,1,0.73000,0.20000,0.30000,0.20000,0.90000,0.21053,0.00000,0.90000,0.75000,0.00000,0.00000,0.82200,0.09417,11.60598,"0:b(0.022,0.062):p0.00:e[none];10:b(0.357,0.062):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,pocket_relocation,7,0,,0,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.12500,0.00000,0.04167,0.00000,0.13140,0.09220,71.50903,"0:b(0.022,0.062):p0.00:e[none];10:b(0.079,0.130):p0.14:e[none];20:b(0.078,0.170):p0.14:e[none];30:b(0.077,0.204):p0.13:e[none];40:b(0.076,0.232):p0.13:e[none];47:b(0.076,0.249):p0.13:e[none]"
last_contact_persistence,pocket_relocation,7,1,,0,0.96806,0.93750,1.00000,0.00781,0.93750,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81691,0.12530,11.62401,"0:b(0.034,0.054):p0.00:e[none];10:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
distance_threshold_graph,pocket_relocation,7,1,,0,0.99306,0.97917,1.00000,0.00260,0.97917,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81691,0.12582,11.64128,"0:b(0.034,0.054):p0.00:e[none];10:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
state_only_dynamics_model,pocket_relocation,7,1,,0,0.86667,0.09722,1.00000,0.11458,1.00000,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81691,0.12572,11.60841,"0:b(0.034,0.054):p0.00:e[none];10:b(0.358,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,pocket_relocation,7,1,,0,0.78681,0.88889,0.12500,0.13542,0.16667,0.05556,0.00000,0.93750,0.89583,0.00000,0.00000,0.81691,0.13306,13.21358,"0:b(0.034,0.054):p0.00:e[none];10:b(0.357,0.054):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.046):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.046):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.046):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.046):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
random_forest_topology_planner,pocket_relocation,7,1,,0,0.51736,0.93750,0.05208,0.23438,0.04167,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81691,0.12594,11.63503,"0:b(0.034,0.054):p0.00:e[none];10:b(0.358,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
hist_gradient_topology_planner,pocket_relocation,7,1,,0,0.80764,0.93750,0.13889,0.11719,0.08333,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81691,0.12474,11.61554,"0:b(0.034,0.054):p0.00:e[none];10:b(0.358,0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,pocket_relocation,7,1,,0,0.74167,0.70833,0.97917,0.04948,0.70833,0.00000,0.00000,0.06250,0.02083,0.00000,0.00000,0.08531,0.52241,13.73199,"0:b(0.034,0.054):p0.00:e[none];10:b(0.314,0.007):p0.71:e[none];20:b(0.230,-0.113):p0.49:e[none];30:b(0.160,-0.212):p0.32:e[none];40:b(0.102,-0.294):p0.17:e[none];47:b(0.068,-0.343):p0.09:e[none]"
conformal_graph_guard,pocket_relocation,7,1,,0,0.80347,0.93056,0.15278,0.12240,0.08333,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81657,0.07526,9.98110,"0:b(0.034,0.054):p0.00:e[none];10:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
risk_averse_graph_planner,pocket_relocation,7,1,,0,0.80347,0.95139,0.11806,0.12240,0.08333,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81655,0.07526,9.91465,"0:b(0.034,0.054):p0.00:e[none];10:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.357,0.104):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
