method,split,seed,episode,stress_level,success,edge_f1,birth_f1,death_f1,graph_edit,component_accuracy,jam_f1,safety_violation_rate,chain_contact_rate,pocket_contact_rate,fixture_contact_rate,wall_contact_rate,final_progress,final_y_error,energy,trajectory_samples
contact_implicit_mpc_baseline,stress_sweep,6,2000,0.00,0,0.98438,0.98438,1.00000,0.00195,0.98438,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81569,0.00819,11.72166,"0:b(0.036,-0.002):p0.00:e[none];10:b(0.358,-0.002):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,-0.002):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.002):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.002):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.357,-0.002):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.357,-0.002):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.357,-0.002):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model,stress_sweep,6,2000,0.00,0,0.66510,0.04688,0.06250,0.24414,0.98438,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.81569,0.00723,11.75419,"0:b(0.036,-0.002):p0.00:e[none];10:b(0.358,-0.001):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,-0.001):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.001):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.001):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.357,-0.001):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.357,-0.001):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.357,-0.001):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,stress_sweep,6,2000,0.00,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.17188,0.12500,0.00000,0.00000,0.38369,0.00067,96.98219,"0:b(0.036,-0.002):p0.00:e[none];10:b(0.358,0.004):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.319,0.006):p0.72:e[none];30:b(0.278,0.007):p0.61:e[none];40:b(0.244,0.007):p0.53:e[none];50:b(0.217,0.007):p0.46:e[none];60:b(0.193,0.007):p0.40:e[none];63:b(0.187,0.007):p0.38:e[none]"
pairwise_contact_classifier,stress_sweep,6,2001,0.00,0,0.52344,0.03125,1.00000,0.23633,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08828,11.89306,"0:b(0.030,-0.058):p0.00:e[none];10:b(0.030,-0.058):p0.00:e[pusher_block_a];20:b(0.030,-0.058):p0.00:e[pusher_block_a];30:b(0.030,-0.058):p0.00:e[pusher_block_a];40:b(0.030,-0.058):p0.00:e[pusher_block_a];50:b(0.030,-0.058):p0.00:e[pusher_block_a];60:b(0.030,-0.058):p0.00:e[pusher_block_a];63:b(0.030,-0.058):p0.00:e[pusher_block_a]"
ensemble_uncertainty_planner,stress_sweep,6,2001,0.00,0,0.66406,0.04688,0.95312,0.12500,0.04688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08828,11.89882,"0:b(0.030,-0.058):p0.00:e[none];10:b(0.030,-0.058):p0.00:e[pusher_block_a];20:b(0.030,-0.058):p0.00:e[pusher_block_a];30:b(0.030,-0.058):p0.00:e[pusher_block_a];40:b(0.030,-0.058):p0.00:e[pusher_block_a];50:b(0.030,-0.058):p0.00:e[pusher_block_a];60:b(0.030,-0.058):p0.00:e[pusher_block_a];63:b(0.030,-0.058):p0.00:e[pusher_block_a]"
contact_implicit_mpc_baseline,stress_sweep,6,2001,0.00,0,0.97396,0.95312,1.00000,0.00586,0.95312,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08828,11.90496,"0:b(0.030,-0.058):p0.00:e[none];10:b(0.030,-0.058):p0.00:e[pusher_block_a];20:b(0.030,-0.058):p0.00:e[pusher_block_a];30:b(0.030,-0.058):p0.00:e[pusher_block_a];40:b(0.030,-0.058):p0.00:e[pusher_block_a];50:b(0.030,-0.058):p0.00:e[pusher_block_a];60:b(0.030,-0.058):p0.00:e[pusher_block_a];63:b(0.030,-0.058):p0.00:e[pusher_block_a]"
topology_world_model,stress_sweep,6,2001,0.00,0,0.67448,0.03125,0.98438,0.12305,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08828,11.90728,"0:b(0.030,-0.058):p0.00:e[none];10:b(0.030,-0.058):p0.00:e[pusher_block_a];20:b(0.030,-0.058):p0.00:e[pusher_block_a];30:b(0.030,-0.058):p0.00:e[pusher_block_a];40:b(0.030,-0.058):p0.00:e[pusher_block_a];50:b(0.030,-0.058):p0.00:e[pusher_block_a];60:b(0.030,-0.058):p0.00:e[pusher_block_a];63:b(0.030,-0.058):p0.00:e[pusher_block_a]"
oracle_topology_planner,stress_sweep,6,2001,0.00,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.01562,0.57812,0.00000,0.03125,0.35778,0.43439,15.07472,"0:b(0.030,-0.058):p0.00:e[none];10:b(0.361,-0.085):p0.83:e[pusher_block_a,pusher_block_b,block_b_pocket];20:b(0.360,-0.095):p0.82:e[pusher_block_b,block_b_pocket];30:b(0.359,-0.097):p0.82:e[pusher_block_a,pusher_block_b,block_b_pocket];40:b(0.357,-0.097):p0.82:e[pusher_block_a,pusher_block_b,block_b_pocket];50:b(0.328,-0.186):p0.75:e[none];60:b(0.190,-0.387):p0.40:e[none];63:b(0.173,-0.404):p0.36:e[none]"
pairwise_contact_classifier,stress_sweep,6,2002,0.00,0,0.52083,0.04167,1.00000,0.23828,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01240,11.66385,"0:b(0.023,-0.068):p0.00:e[none];10:b(0.023,-0.068):p0.00:e[pusher_block_a];20:b(0.023,-0.068):p0.00:e[pusher_block_a];30:b(0.023,-0.068):p0.00:e[pusher_block_a];40:b(0.023,-0.068):p0.00:e[pusher_block_a];50:b(0.023,-0.068):p0.00:e[pusher_block_a];60:b(0.023,-0.068):p0.00:e[pusher_block_a];63:b(0.023,-0.068):p0.00:e[pusher_block_a]"
ensemble_uncertainty_planner,stress_sweep,6,2002,0.00,0,0.66406,0.03125,0.98438,0.12500,0.04688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01240,11.67858,"0:b(0.023,-0.068):p0.00:e[none];10:b(0.023,-0.068):p0.00:e[pusher_block_a];20:b(0.023,-0.068):p0.00:e[pusher_block_a];30:b(0.023,-0.068):p0.00:e[pusher_block_a];40:b(0.023,-0.068):p0.00:e[pusher_block_a];50:b(0.023,-0.068):p0.00:e[pusher_block_a];60:b(0.023,-0.068):p0.00:e[pusher_block_a];63:b(0.023,-0.068):p0.00:e[pusher_block_a]"
contact_implicit_mpc_baseline,stress_sweep,6,2002,0.00,0,0.97917,0.96875,1.00000,0.00391,0.96875,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01240,11.67371,"0:b(0.023,-0.068):p0.00:e[none];10:b(0.023,-0.068):p0.00:e[pusher_block_a];20:b(0.023,-0.068):p0.00:e[pusher_block_a];30:b(0.023,-0.068):p0.00:e[pusher_block_a];40:b(0.023,-0.068):p0.00:e[pusher_block_a];50:b(0.023,-0.068):p0.00:e[pusher_block_a];60:b(0.023,-0.068):p0.00:e[pusher_block_a];63:b(0.023,-0.068):p0.00:e[pusher_block_a]"
topology_world_model,stress_sweep,6,2002,0.00,0,0.44271,0.03125,0.98438,0.24219,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01240,14.41366,"0:b(0.023,-0.068):p0.00:e[none];10:b(0.023,-0.068):p0.00:e[pusher_block_a];20:b(0.023,-0.068):p0.00:e[pusher_block_a];30:b(0.023,-0.068):p0.00:e[pusher_block_a];40:b(0.023,-0.068):p0.00:e[pusher_block_a];50:b(0.023,-0.068):p0.00:e[pusher_block_a];60:b(0.023,-0.068):p0.00:e[none];63:b(0.023,-0.068):p0.00:e[none]"
oracle_topology_planner,stress_sweep,6,2002,0.00,1,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82148,0.00002,8.62188,"0:b(0.023,-0.068):p0.00:e[none];10:b(0.359,-0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,6,2003,0.00,1,0.64833,0.13333,0.17500,0.23750,0.90000,0.25000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82315,0.07581,10.96786,"0:b(0.019,-0.041):p0.00:e[none];10:b(0.357,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,stress_sweep,6,2003,0.00,1,0.19000,0.10000,0.15000,0.40625,0.20000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82315,0.07600,10.95087,"0:b(0.019,-0.041):p0.00:e[none];10:b(0.357,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,stress_sweep,6,2003,0.00,1,0.93333,0.90000,1.00000,0.01250,0.90000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82315,0.07733,10.94704,"0:b(0.019,-0.041):p0.00:e[none];10:b(0.357,-0.042):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model,stress_sweep,6,2003,0.00,1,0.66167,0.10000,0.15000,0.23125,0.95000,0.25000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82315,0.07630,10.96926,"0:b(0.019,-0.041):p0.00:e[none];10:b(0.357,-0.041):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,stress_sweep,6,2003,0.00,1,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.82315,0.00013,8.38549,"0:b(0.019,-0.041):p0.00:e[none];10:b(0.357,0.035):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,6,2004,0.00,0,0.65260,0.04167,0.07031,0.25000,0.93750,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.81955,0.00814,11.09436,"0:b(0.028,-0.007):p0.00:e[none];10:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,stress_sweep,6,2004,0.00,0,0.29688,0.04688,0.06250,0.39648,0.06250,0.67442,0.00000,0.96875,0.92188,0.00000,0.00000,0.81919,0.02185,11.52254,"0:b(0.028,-0.007):p0.00:e[none];10:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,-0.009):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.013):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.015):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.357,-0.018):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.357,-0.019):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.357,-0.021):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,stress_sweep,6,2004,0.00,0,0.97917,0.96875,1.00000,0.00391,0.96875,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.81955,0.00851,11.08156,"0:b(0.028,-0.007):p0.00:e[none];10:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model,stress_sweep,6,2004,0.00,0,0.66510,0.03125,0.05729,0.24414,0.98438,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.81955,0.00850,11.07505,"0:b(0.028,-0.007):p0.00:e[none];10:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.357,-0.007):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,stress_sweep,6,2004,0.00,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.01562,0.00000,0.01562,0.77251,0.19195,8.22730,"0:b(0.028,-0.007):p0.00:e[none];10:b(0.077,-0.034):p0.12:e[none];20:b(0.176,-0.089):p0.37:e[none];30:b(0.258,-0.135):p0.57:e[none];40:b(0.325,-0.173):p0.74:e[none];50:b(0.353,-0.191):p0.81:e[none];60:b(0.342,-0.191):p0.78:e[none];63:b(0.339,-0.191):p0.77:e[none]"
pairwise_contact_classifier,stress_sweep,0,2000,0.20,0,0.64427,0.07292,0.09115,0.25391,0.90625,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.80170,0.01004,10.60811,"0:b(0.065,-0.025):p0.00:e[none];10:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ensemble_uncertainty_planner,stress_sweep,0,2000,0.20,0,0.05573,0.06250,0.08438,0.47070,0.04688,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.80170,0.00967,10.61402,"0:b(0.065,-0.025):p0.00:e[none];10:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,stress_sweep,0,2000,0.20,0,0.84435,0.04167,1.00000,0.12109,0.03125,0.00000,0.00000,0.96875,0.92188,0.00000,0.00000,0.80170,0.00935,10.62186,"0:b(0.065,-0.025):p0.00:e[none];10:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.024):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model,stress_sweep,0,2000,0.20,0,0.66510,0.03125,0.06771,0.24414,0.98438,0.88462,0.00000,0.96875,0.92188,0.00000,0.00000,0.80170,0.01045,10.61661,"0:b(0.065,-0.025):p0.00:e[none];10:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];50:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];60:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket];63:b(0.358,-0.025):p0.80:e[pusher_block_a,block_a_block_b,block_b_pocket]"
oracle_topology_planner,stress_sweep,0,2000,0.20,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.20312,0.15625,0.00000,0.01562,0.48786,0.17458,13.98924,"0:b(0.065,-0.025):p0.00:e[none];10:b(0.361,-0.027):p0.81:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.338,-0.060):p0.75:e[none];30:b(0.308,-0.100):p0.67:e[block_a_wall];40:b(0.284,-0.133):p0.60:e[none];50:b(0.264,-0.160):p0.55:e[none];60:b(0.247,-0.183):p0.50:e[none];63:b(0.243,-0.189):p0.49:e[none]"
pairwise_contact_classifier,stress_sweep,0,2001,0.20,0,0.58594,0.04688,0.96875,0.18359,0.06250,0.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.57781,0.09443,13.72788,"0:b(0.004,-0.017):p0.00:e[none];10:b(0.262,-0.410):p0.61:e[pusher_block_a,block_b_wall];20:b(0.259,-0.329):p0.60:e[pusher_block_a];30:b(0.256,-0.262):p0.59:e[pusher_block_a];40:b(0.254,-0.206):p0.59:e[pusher_block_a];50:b(0.252,-0.160):p0.58:e[pusher_block_a];60:b(0.250,-0.122):p0.58:e[pusher_block_a];63:b(0.250,-0.112):p0.58:e[pusher_block_a]"
ensemble_uncertainty_planner,stress_sweep,0,2001,0.20,1,0.19833,0.15000,0.15000,0.40000,0.15000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.83002,0.00060,11.35427,"0:b(0.004,-0.017):p0.00:e[none];10:b(0.358,-0.018):p0.83:e[pusher_block_a,block_a_block_b,block_b_pocket]"
contact_implicit_mpc_baseline,stress_sweep,0,2001,0.20,0,0.97396,0.93750,0.98438,0.00977,0.92188,1.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.57818,0.08188,13.72760,"0:b(0.004,-0.017):p0.00:e[none];10:b(0.262,-0.410):p0.61:e[pusher_block_a,block_b_wall];20:b(0.259,-0.325):p0.60:e[pusher_block_a];30:b(0.256,-0.255):p0.59:e[pusher_block_a];40:b(0.254,-0.197):p0.59:e[pusher_block_a];50:b(0.252,-0.149):p0.58:e[pusher_block_a];60:b(0.251,-0.110):p0.58:e[pusher_block_a];63:b(0.250,-0.099):p0.58:e[pusher_block_a]"
topology_world_model,stress_sweep,0,2001,0.20,0,0.59062,0.03125,0.99479,0.18750,0.04688,0.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.58074,0.08017,13.88527,"0:b(0.004,-0.017):p0.00:e[none];10:b(0.263,-0.411):p0.61:e[pusher_block_a,block_b_wall];20:b(0.259,-0.319):p0.60:e[pusher_block_a];30:b(0.257,-0.244):p0.59:e[pusher_block_a];40:b(0.254,-0.181):p0.59:e[pusher_block_a];50:b(0.252,-0.129):p0.58:e[pusher_block_a];60:b(0.251,-0.097):p0.58:e[pusher_block_a];63:b(0.251,-0.097):p0.58:e[pusher_block_a]"
oracle_topology_planner,stress_sweep,0,2001,0.20,1,1.00000,1.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.90000,0.75000,0.00000,0.00000,0.83002,0.00012,9.79900,"0:b(0.004,-0.017):p0.00:e[none];10:b(0.358,-0.017):p0.83:e[pusher_block_a,block_a_block_b,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,0,2002,0.20,0,0.54323,0.05208,0.93750,0.21289,0.06250,0.00000,0.00000,0.03125,0.00000,0.00000,0.01562,0.63183,0.18321,13.11916,"0:b(0.018,-0.030):p0.00:e[none];10:b(0.286,-0.417):p0.65:e[pusher_block_a,block_b_wall];20:b(0.282,-0.297):p0.64:e[pusher_block_a];30:b(0.280,-0.198):p0.63:e[pusher_block_a];40:b(0.278,-0.164):p0.63:e[pusher_block_a];50:b(0.278,-0.179):p0.63:e[pusher_block_a];60:b(0.278,-0.192):p0.63:e[pusher_block_a];63:b(0.278,-0.195):p0.63:e[pusher_block_a]"
ensemble_uncertainty_planner,stress_sweep,0,2002,0.20,0,0.09115,0.05729,0.15625,0.23242,0.90625,1.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.60905,0.25253,13.14094,"0:b(0.018,-0.030):p0.00:e[none];10:b(0.278,-0.407):p0.63:e[pusher_block_a,block_b_wall];20:b(0.276,-0.368):p0.62:e[pusher_block_a];30:b(0.274,-0.336):p0.62:e[pusher_block_a];40:b(0.272,-0.310):p0.62:e[pusher_block_a];50:b(0.270,-0.288):p0.61:e[pusher_block_a];60:b(0.269,-0.269):p0.61:e[pusher_block_a];63:b(0.269,-0.265):p0.61:e[pusher_block_a]"
contact_implicit_mpc_baseline,stress_sweep,0,2002,0.20,0,0.93229,0.83854,0.98438,0.02344,0.82812,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.65576,0.31596,13.10468,"0:b(0.018,-0.030):p0.00:e[none];10:b(0.277,-0.406):p0.63:e[pusher_block_a];20:b(0.280,-0.385):p0.64:e[pusher_block_a];30:b(0.282,-0.367):p0.64:e[pusher_block_a];40:b(0.285,-0.353):p0.65:e[pusher_block_a];50:b(0.286,-0.341):p0.65:e[pusher_block_a];60:b(0.288,-0.331):p0.65:e[pusher_block_a];63:b(0.288,-0.328):p0.66:e[pusher_block_a]"
topology_world_model,stress_sweep,0,2002,0.20,0,0.66146,0.04167,0.96875,0.12500,0.01562,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.65531,0.31589,13.02406,"0:b(0.018,-0.030):p0.00:e[none];10:b(0.277,-0.406):p0.63:e[pusher_block_a];20:b(0.280,-0.385):p0.64:e[pusher_block_a];30:b(0.282,-0.367):p0.64:e[pusher_block_a];40:b(0.284,-0.353):p0.65:e[pusher_block_a];50:b(0.286,-0.341):p0.65:e[pusher_block_a];60:b(0.288,-0.331):p0.65:e[pusher_block_a];63:b(0.288,-0.328):p0.66:e[pusher_block_a]"
oracle_topology_planner,stress_sweep,0,2002,0.20,0,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.20312,0.15625,0.00000,0.00000,0.79803,0.00247,90.59355,"0:b(0.018,-0.030):p0.00:e[none];10:b(0.357,-0.010):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.355,-0.010):p0.82:e[none];30:b(0.353,-0.010):p0.81:e[none];40:b(0.351,-0.010):p0.81:e[none];50:b(0.349,-0.010):p0.80:e[none];60:b(0.347,-0.010):p0.80:e[none];63:b(0.347,-0.010):p0.80:e[none]"
pairwise_contact_classifier,stress_sweep,0,2003,0.20,0,0.67448,0.03125,1.00000,0.12305,0.04688,1.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.50487,0.32987,11.16221,"0:b(0.026,-0.058):p0.00:e[none];10:b(0.217,-0.375):p0.47:e[pusher_block_a];20:b(0.236,-0.387):p0.52:e[pusher_block_a];30:b(0.234,-0.368):p0.51:e[pusher_block_a];40:b(0.232,-0.352):p0.51:e[pusher_block_a];50:b(0.231,-0.338):p0.51:e[pusher_block_a];60:b(0.230,-0.327):p0.51:e[pusher_block_a];63:b(0.230,-0.324):p0.50:e[pusher_block_a]"
ensemble_uncertainty_planner,stress_sweep,0,2003,0.20,0,0.66406,0.03125,0.98438,0.12500,0.06250,1.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.50886,0.20272,11.16067,"0:b(0.026,-0.058):p0.00:e[none];10:b(0.220,-0.380):p0.48:e[pusher_block_a];20:b(0.238,-0.359):p0.53:e[pusher_block_a];30:b(0.236,-0.309):p0.52:e[pusher_block_a];40:b(0.235,-0.268):p0.52:e[pusher_block_a];50:b(0.233,-0.233):p0.51:e[pusher_block_a];60:b(0.232,-0.205):p0.51:e[pusher_block_a];63:b(0.232,-0.197):p0.51:e[pusher_block_a]"
contact_implicit_mpc_baseline,stress_sweep,0,2003,0.20,0,0.94792,0.89062,0.98438,0.01562,0.87500,1.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.50612,0.29013,11.17495,"0:b(0.026,-0.058):p0.00:e[none];10:b(0.218,-0.376):p0.48:e[pusher_block_a];20:b(0.236,-0.379):p0.52:e[pusher_block_a];30:b(0.235,-0.350):p0.52:e[pusher_block_a];40:b(0.233,-0.325):p0.51:e[pusher_block_a];50:b(0.232,-0.306):p0.51:e[pusher_block_a];60:b(0.231,-0.289):p0.51:e[pusher_block_a];63:b(0.231,-0.285):p0.51:e[pusher_block_a]"
topology_world_model,stress_sweep,0,2003,0.20,0,0.67448,0.03125,1.00000,0.12305,0.04688,1.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.50715,0.25733,11.15065,"0:b(0.026,-0.058):p0.00:e[none];10:b(0.219,-0.378):p0.48:e[pusher_block_a];20:b(0.237,-0.371):p0.52:e[pusher_block_a];30:b(0.235,-0.334):p0.52:e[pusher_block_a];40:b(0.234,-0.304):p0.51:e[pusher_block_a];50:b(0.232,-0.278):p0.51:e[pusher_block_a];60:b(0.231,-0.257):p0.51:e[pusher_block_a];63:b(0.231,-0.252):p0.51:e[pusher_block_a]"
oracle_topology_planner,stress_sweep,0,2003,0.20,1,1.00000,1.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.45000,0.75000,0.05000,0.00000,0.82878,0.00000,11.22325,"0:b(0.026,-0.058):p0.00:e[none];10:b(0.365,-0.028):p0.84:e[pusher_block_a,block_b_pocket]"
pairwise_contact_classifier,stress_sweep,0,2004,0.20,0,0.54167,0.04167,0.95312,0.20508,0.07812,0.00000,0.00000,0.00000,0.00000,0.00000,0.01562,0.47682,0.26574,13.42467,"0:b(0.017,-0.071):p0.00:e[none];10:b(0.208,-0.388):p0.46:e[pusher_block_a];20:b(0.220,-0.372):p0.49:e[pusher_block_a];30:b(0.218,-0.338):p0.49:e[pusher_block_a];40:b(0.216,-0.310):p0.48:e[pusher_block_a];50:b(0.215,-0.286):p0.48:e[pusher_block_a];60:b(0.214,-0.267):p0.48:e[pusher_block_a];63:b(0.214,-0.261):p0.48:e[pusher_block_a]"
