example,split,action_x,action_y,edge_count_before,edge_count_after,births,deaths
1088,friction_mass_shift,8.0902,-11.1761,0.0,0.0,0.0,0.0
1089,fixture_topology_shift,7.0636,-10.4006,0.0,0.0,0.0,0.0
1090,actuator_limit_chain,-0.8995,-8.4247,0.0,0.0,0.0,0.0
1091,delayed_topology_transition,13.8709,3.7591,0.0,0.0,0.0,0.0
1092,combined_extreme_stress,10.5977,10.5367,0.0,0.0,0.0,0.0
1093,combined_extreme_stress,6.2286,-11.9389,0.0,0.0,0.0,0.0
1094,fixture_near_wall_jam,-2.7255,-11.2562,0.0,0.0,0.0,0.0
1095,fixture_near_wall_jam,-1.5674,-6.0918,0.0,0.0,0.0,0.0
1096,delayed_topology_transition,8.9563,-10.9201,0.0,0.0,0.0,0.0
1097,delayed_topology_transition,1.0315,-8.9342,1.0,1.0,0.0,0.0
1098,fixture_topology_shift,9.4520,12.7156,0.0,0.0,0.0,0.0
1099,fixture_near_wall_jam,1.4423,11.1228,0.0,0.0,0.0,0.0
1100,actuator_limit_chain,8.0533,10.8907,0.0,0.0,0.0,0.0
1101,combined_extreme_stress,14.2175,-4.2451,0.0,0.0,0.0,0.0
1102,combined_extreme_stress,6.4721,-2.0619,0.0,0.0,0.0,0.0
1103,delayed_topology_transition,-1.4005,7.3483,0.0,0.0,0.0,0.0
1104,pocket_relocation,0.7391,-9.1436,0.0,0.0,0.0,0.0
1105,actuator_limit_chain,23.8681,2.3461,0.0,0.0,0.0,0.0
1106,distractor_contact,17.7567,1.9585,0.0,0.0,0.0,0.0
1107,friction_mass_shift,-1.3825,8.2838,0.0,0.0,0.0,0.0
1108,contact_chain_transfer,0.9842,-11.9024,0.0,0.0,0.0,0.0
1109,pocket_relocation,9.3531,-12.8940,0.0,0.0,0.0,0.0
1110,friction_mass_shift,14.1278,-8.3375,0.0,0.0,0.0,0.0
1111,actuator_limit_chain,12.3075,6.7104,1.0,1.0,0.0,0.0
1112,fixture_near_wall_jam,2.9070,8.5762,0.0,0.0,0.0,0.0
1113,contact_chain_transfer,11.2389,7.2367,0.0,0.0,0.0,0.0
1114,combined_extreme_stress,18.4912,0.4254,1.0,1.0,0.0,0.0
1115,actuator_limit_chain,-1.8932,-8.7355,0.0,0.0,0.0,0.0
1116,nominal_push_to_pocket,-0.8491,-11.2616,0.0,0.0,0.0,0.0
1117,nominal_push_to_pocket,21.8640,2.1457,0.0,0.0,0.0,0.0
1118,nominal_push_to_pocket,22.4160,-0.1047,0.0,0.0,0.0,0.0
1119,nominal_push_to_pocket,-2.6794,7.6267,0.0,0.0,0.0,0.0
1120,fixture_topology_shift,5.4151,6.8574,0.0,0.0,0.0,0.0
1121,contact_chain_transfer,13.9547,-3.7735,0.0,0.0,0.0,0.0
1122,pocket_relocation,7.5096,7.9712,0.0,0.0,0.0,0.0
1123,combined_stress,6.6629,-4.5444,0.0,0.0,0.0,0.0
1124,fixture_near_wall_jam,6.9168,2.6687,0.0,0.0,0.0,0.0
1125,fixture_topology_shift,15.5255,-7.2706,0.0,0.0,0.0,0.0
1126,friction_mass_shift,22.3185,-0.5277,0.0,0.0,0.0,0.0
1127,contact_sensor_noise_burst,13.6447,-7.5642,0.0,0.0,0.0,0.0
1128,nominal_push_to_pocket,11.2413,7.2020,0.0,1.0,1.0,0.0
1129,actuator_limit_chain,-1.3590,-9.5068,0.0,0.0,0.0,0.0
1130,contact_sensor_noise_burst,3.0280,-4.8892,0.0,0.0,0.0,0.0
1131,actuator_limit_chain,9.7916,-6.5588,0.0,0.0,0.0,0.0
1132,contact_sensor_noise_burst,14.9769,-5.5947,0.0,0.0,0.0,0.0
1133,combined_stress,10.7782,5.9520,0.0,0.0,0.0,0.0
1134,combined_stress,6.7824,-7.9420,0.0,0.0,0.0,0.0
1135,delayed_topology_transition,17.9201,0.0145,0.0,0.0,0.0,0.0
1136,actuator_limit_chain,23.3565,0.3579,0.0,0.0,0.0,0.0
1137,distractor_contact,7.6411,-10.5309,1.0,1.0,0.0,0.0
1138,fixture_topology_shift,17.5503,-2.5033,0.0,0.0,0.0,0.0
1139,delayed_topology_transition,-0.9461,-7.9796,0.0,0.0,0.0,0.0
1140,contact_chain_transfer,21.3050,-3.8592,0.0,0.0,0.0,0.0
1141,actuator_limit_chain,-1.6253,9.6834,0.0,0.0,0.0,0.0
1142,fixture_near_wall_jam,6.5354,9.3267,0.0,0.0,0.0,0.0
1143,contact_chain_transfer,-2.9408,-8.3819,0.0,0.0,0.0,0.0
1144,friction_mass_shift,11.7403,-11.5883,0.0,0.0,0.0,0.0
1145,pocket_relocation,7.5128,-9.8834,0.0,0.0,0.0,0.0
1146,fixture_near_wall_jam,6.7817,-8.6155,0.0,0.0,0.0,0.0
1147,combined_extreme_stress,6.4927,8.6520,0.0,0.0,0.0,0.0
1148,friction_mass_shift,10.4860,5.8159,0.0,0.0,0.0,0.0
1149,distractor_contact,0.6555,10.0558,0.0,0.0,0.0,0.0
1150,pocket_relocation,8.9733,7.4677,0.0,0.0,0.0,0.0
1151,combined_extreme_stress,8.1665,7.3271,1.0,0.0,0.0,1.0
1152,actuator_limit_chain,8.8988,-12.2555,0.0,0.0,0.0,0.0
1153,combined_stress,2.0824,-7.1889,0.0,0.0,0.0,0.0
1154,combined_extreme_stress,3.3744,-8.0305,0.0,0.0,0.0,0.0
1155,delayed_topology_transition,9.5542,-9.7839,0.0,0.0,0.0,0.0
1156,pocket_relocation,20.0543,0.4339,0.0,0.0,0.0,0.0
1157,delayed_topology_transition,16.2778,-6.0901,0.0,0.0,0.0,0.0
1158,fixture_topology_shift,0.6343,-10.1107,0.0,0.0,0.0,0.0
1159,contact_sensor_noise_burst,12.1607,8.3089,0.0,1.0,1.0,0.0
1160,pocket_relocation,10.0003,9.9691,0.0,0.0,0.0,0.0
1161,friction_mass_shift,16.7507,-5.9998,0.0,0.0,0.0,0.0
1162,actuator_limit_chain,15.7209,-6.3695,0.0,0.0,0.0,0.0
1163,combined_extreme_stress,-1.5740,-6.3964,0.0,0.0,0.0,0.0
1164,delayed_topology_transition,24.2446,0.4983,0.0,0.0,0.0,0.0
1165,nominal_push_to_pocket,8.4106,10.0802,0.0,0.0,0.0,0.0
1166,combined_extreme_stress,1.7072,-10.3598,0.0,0.0,0.0,0.0
1167,contact_chain_transfer,-1.3661,11.3853,0.0,0.0,0.0,0.0
1168,actuator_limit_chain,6.8640,1.7148,0.0,0.0,0.0,0.0
1169,fixture_topology_shift,16.0732,-4.2184,0.0,0.0,0.0,0.0
1170,pocket_relocation,8.4423,9.1700,0.0,0.0,0.0,0.0
1171,distractor_contact,2.9113,7.2650,0.0,0.0,0.0,0.0
1172,fixture_topology_shift,9.1946,-1.3011,0.0,0.0,0.0,0.0
1173,delayed_topology_transition,-1.6259,12.3140,0.0,0.0,0.0,0.0
1174,nominal_push_to_pocket,1.3803,8.4706,0.0,0.0,0.0,0.0
1175,contact_sensor_noise_burst,1.7221,5.8962,0.0,0.0,0.0,0.0
1176,contact_chain_transfer,17.6457,4.2079,0.0,0.0,0.0,0.0
1177,actuator_limit_chain,0.5913,-8.9765,0.0,0.0,0.0,0.0
1178,delayed_topology_transition,21.2369,-2.2239,0.0,0.0,0.0,0.0
1179,delayed_topology_transition,6.9930,-15.4377,0.0,0.0,0.0,0.0
1180,fixture_near_wall_jam,12.3800,8.1166,0.0,0.0,0.0,0.0
1181,fixture_topology_shift,5.8574,-0.1804,0.0,0.0,0.0,0.0
1182,nominal_push_to_pocket,14.0101,1.0638,0.0,0.0,0.0,0.0
1183,combined_extreme_stress,19.5568,-1.4544,1.0,1.0,0.0,0.0
1184,pocket_relocation,-2.3435,-9.9961,0.0,0.0,0.0,0.0
1185,fixture_near_wall_jam,18.2841,2.3543,0.0,0.0,0.0,0.0
1186,fixture_topology_shift,10.7198,5.2710,0.0,0.0,0.0,0.0
1187,fixture_topology_shift,-4.1235,8.1638,0.0,1.0,1.0,0.0
1188,contact_chain_transfer,15.7515,-1.9984,0.0,0.0,0.0,0.0
1189,fixture_topology_shift,9.2355,-8.8548,0.0,0.0,0.0,0.0
1190,pocket_relocation,7.8788,-0.9518,0.0,0.0,0.0,0.0
1191,contact_sensor_noise_burst,5.8579,1.5186,0.0,0.0,0.0,0.0
1192,fixture_near_wall_jam,14.7013,-6.9283,0.0,0.0,0.0,0.0
1193,contact_sensor_noise_burst,11.5218,-11.3440,0.0,0.0,0.0,0.0
1194,fixture_topology_shift,4.2461,0.1040,0.0,0.0,0.0,0.0
1195,pocket_relocation,8.6905,-1.6499,0.0,0.0,0.0,0.0
1196,friction_mass_shift,13.3156,1.5752,0.0,0.0,0.0,0.0
1197,fixture_near_wall_jam,5.4140,-0.2105,0.0,0.0,0.0,0.0
1198,contact_sensor_noise_burst,0.2174,9.6391,0.0,0.0,0.0,0.0
1199,fixture_near_wall_jam,-0.3956,5.8079,0.0,0.0,0.0,0.0
1200,actuator_limit_chain,23.9081,-0.2496,0.0,0.0,0.0,0.0
1201,contact_sensor_noise_burst,7.7678,12.9050,0.0,0.0,0.0,0.0
1202,nominal_push_to_pocket,15.5221,-0.4874,0.0,1.0,1.0,0.0
1203,contact_sensor_noise_burst,17.0926,4.0667,0.0,0.0,0.0,0.0
1204,pocket_relocation,7.3525,11.4949,0.0,0.0,0.0,0.0
1205,distractor_contact,2.1774,4.1721,0.0,0.0,0.0,0.0
1206,fixture_near_wall_jam,7.1936,-7.6771,0.0,0.0,0.0,0.0
1207,fixture_topology_shift,8.7918,10.6046,0.0,0.0,0.0,0.0
1208,combined_extreme_stress,10.6279,9.4660,0.0,0.0,0.0,0.0
1209,combined_stress,11.9371,5.5829,0.0,0.0,0.0,0.0
1210,nominal_push_to_pocket,-1.5930,4.9151,0.0,0.0,0.0,0.0
1211,actuator_limit_chain,11.3370,-9.7021,1.0,1.0,0.0,0.0
1212,delayed_topology_transition,11.9880,-9.5746,0.0,0.0,0.0,0.0
1213,distractor_contact,11.3878,-9.9079,0.0,0.0,0.0,0.0
1214,pocket_relocation,11.5764,5.2575,0.0,0.0,0.0,0.0
1215,pocket_relocation,25.7691,-0.4580,0.0,0.0,0.0,0.0
1216,nominal_push_to_pocket,16.9179,3.7410,0.0,0.0,0.0,0.0
1217,fixture_near_wall_jam,13.9091,2.8404,0.0,0.0,0.0,0.0
1218,delayed_topology_transition,12.9185,10.3939,0.0,0.0,0.0,0.0
1219,friction_mass_shift,14.2465,-5.7661,0.0,0.0,0.0,0.0
1220,delayed_topology_transition,-3.5139,-8.4088,0.0,0.0,0.0,0.0
1221,fixture_near_wall_jam,13.4173,4.7775,0.0,0.0,0.0,0.0
1222,fixture_near_wall_jam,20.2845,1.0044,0.0,0.0,0.0,0.0
1223,contact_chain_transfer,13.3704,-5.9798,0.0,0.0,0.0,0.0
1224,contact_chain_transfer,6.4780,-4.4369,0.0,0.0,0.0,0.0
1225,combined_extreme_stress,12.9794,-3.6391,0.0,0.0,0.0,0.0
1226,fixture_near_wall_jam,-1.8783,6.1973,0.0,0.0,0.0,0.0
1227,delayed_topology_transition,-0.2675,12.5628,0.0,0.0,0.0,0.0
1228,pocket_relocation,2.1987,-13.0283,0.0,0.0,0.0,0.0
1229,combined_extreme_stress,14.2019,-6.8209,0.0,0.0,0.0,0.0
1230,actuator_limit_chain,1.6702,-7.4203,1.0,1.0,0.0,0.0
1231,nominal_push_to_pocket,13.4512,13.0346,0.0,0.0,0.0,0.0
1232,fixture_near_wall_jam,14.6727,-6.0682,0.0,0.0,0.0,0.0
1233,pocket_relocation,25.6879,0.8433,0.0,1.0,1.0,0.0
1234,distractor_contact,17.9408,-1.6902,0.0,0.0,0.0,0.0
1235,fixture_topology_shift,14.0356,-0.0457,0.0,0.0,0.0,0.0
1236,distractor_contact,1.4394,5.3086,0.0,0.0,0.0,0.0
1237,contact_sensor_noise_burst,16.6880,-6.8620,0.0,0.0,0.0,0.0
1238,delayed_topology_transition,16.2290,0.4750,0.0,0.0,0.0,0.0
1239,friction_mass_shift,15.5975,-5.3408,0.0,0.0,0.0,0.0
1240,fixture_topology_shift,7.2329,-14.0114,0.0,0.0,0.0,0.0
1241,nominal_push_to_pocket,8.2978,-7.2408,0.0,0.0,0.0,0.0
1242,fixture_topology_shift,10.1346,0.3857,0.0,0.0,0.0,0.0
1243,combined_stress,-0.1434,-7.8410,0.0,0.0,0.0,0.0
1244,contact_sensor_noise_burst,23.2479,-1.9954,0.0,1.0,1.0,0.0
1245,fixture_topology_shift,14.6617,7.3780,0.0,0.0,0.0,0.0
1246,fixture_topology_shift,1.5442,6.2113,0.0,1.0,1.0,0.0
1247,combined_extreme_stress,5.6773,11.6799,0.0,0.0,0.0,0.0
1248,fixture_topology_shift,23.8716,0.8572,0.0,1.0,1.0,0.0
1249,contact_sensor_noise_burst,9.1483,10.7647,0.0,0.0,0.0,0.0
1250,delayed_topology_transition,23.9518,-1.0971,0.0,0.0,0.0,0.0
1251,friction_mass_shift,5.5763,-0.1726,0.0,0.0,0.0,0.0
1252,fixture_topology_shift,18.3766,2.3189,0.0,0.0,0.0,0.0
1253,contact_chain_transfer,21.3391,-1.1700,0.0,0.0,0.0,0.0
1254,nominal_push_to_pocket,-0.8822,3.5558,0.0,0.0,0.0,0.0
1255,friction_mass_shift,18.2991,9.0315,0.0,1.0,1.0,0.0
1256,combined_stress,7.7066,8.1984,0.0,0.0,0.0,0.0
1257,actuator_limit_chain,7.2637,10.7939,0.0,0.0,0.0,0.0
1258,actuator_limit_chain,15.2898,6.3129,0.0,0.0,0.0,0.0
1259,fixture_near_wall_jam,17.5570,-5.3209,0.0,0.0,0.0,0.0
1260,nominal_push_to_pocket,-3.8673,11.7135,0.0,0.0,0.0,0.0
1261,friction_mass_shift,14.8173,-3.7460,0.0,0.0,0.0,0.0
1262,pocket_relocation,-0.5764,-5.7742,0.0,0.0,0.0,0.0
1263,contact_chain_transfer,12.5029,-6.5708,0.0,0.0,0.0,0.0
1264,contact_sensor_noise_burst,23.2463,-0.4395,0.0,0.0,0.0,0.0
1265,contact_chain_transfer,7.1029,10.7927,0.0,1.0,1.0,0.0
1266,fixture_topology_shift,25.0755,-4.2206,0.0,0.0,0.0,0.0
1267,combined_extreme_stress,2.0830,10.7339,0.0,0.0,0.0,0.0
1268,combined_extreme_stress,15.1420,10.7516,0.0,0.0,0.0,0.0
1269,friction_mass_shift,17.7893,0.4089,0.0,0.0,0.0,0.0
1270,pocket_relocation,7.7319,0.7920,0.0,0.0,0.0,0.0
1271,actuator_limit_chain,7.8330,7.4077,0.0,0.0,0.0,0.0
1272,fixture_near_wall_jam,2.1612,2.2947,0.0,0.0,0.0,0.0
1273,delayed_topology_transition,12.7121,-6.7222,0.0,0.0,0.0,0.0
1274,contact_chain_transfer,14.5752,-4.1636,0.0,0.0,0.0,0.0
1275,combined_stress,15.4489,4.3896,1.0,1.0,0.0,0.0
1276,pocket_relocation,13.5500,8.0456,0.0,0.0,0.0,0.0
1277,combined_stress,2.6675,-0.2489,0.0,0.0,0.0,0.0
1278,combined_stress,24.4621,2.5384,0.0,0.0,0.0,0.0
1279,pocket_relocation,16.1060,4.7805,0.0,0.0,0.0,0.0
1280,nominal_push_to_pocket,12.3477,11.7185,0.0,0.0,0.0,0.0
1281,fixture_near_wall_jam,-2.7361,6.8567,0.0,0.0,0.0,0.0
1282,nominal_push_to_pocket,21.9508,2.8961,0.0,0.0,0.0,0.0
1283,combined_extreme_stress,-1.8664,-8.1474,0.0,0.0,0.0,0.0
1284,actuator_limit_chain,13.4341,2.1755,0.0,0.0,0.0,0.0
1285,contact_chain_transfer,-1.5795,10.6039,0.0,0.0,0.0,0.0
1286,combined_extreme_stress,20.9117,-0.0683,1.0,0.0,0.0,1.0
1287,fixture_topology_shift,22.1531,-1.1441,0.0,0.0,0.0,0.0
1288,nominal_push_to_pocket,9.1552,-8.8173,0.0,0.0,0.0,0.0
1289,fixture_near_wall_jam,10.7449,8.3634,0.0,0.0,0.0,0.0
1290,delayed_topology_transition,-1.2875,-9.9087,0.0,0.0,0.0,0.0
1291,pocket_relocation,8.6051,10.5961,0.0,0.0,0.0,0.0
1292,contact_sensor_noise_burst,7.3295,1.6837,0.0,0.0,0.0,0.0
1293,combined_extreme_stress,8.8656,-11.9531,0.0,0.0,0.0,0.0
1294,combined_stress,7.4501,2.1203,0.0,0.0,0.0,0.0
1295,delayed_topology_transition,6.1521,0.3370,0.0,0.0,0.0,0.0
1296,actuator_limit_chain,7.5259,10.6806,0.0,0.0,0.0,0.0
1297,fixture_near_wall_jam,15.4240,5.7290,0.0,0.0,0.0,0.0
1298,fixture_topology_shift,12.3216,1.7443,0.0,0.0,0.0,0.0
1299,delayed_topology_transition,13.4160,7.0225,0.0,0.0,0.0,0.0
1300,distractor_contact,2.4377,2.9363,0.0,0.0,0.0,0.0
1301,contact_sensor_noise_burst,14.3676,3.3350,0.0,1.0,1.0,0.0
1302,nominal_push_to_pocket,14.5983,7.6414,0.0,0.0,0.0,0.0
1303,combined_extreme_stress,20.9323,-2.0856,0.0,0.0,0.0,0.0
1304,fixture_near_wall_jam,-0.1703,-5.4926,0.0,0.0,0.0,0.0
1305,fixture_near_wall_jam,6.2854,11.2191,0.0,0.0,0.0,0.0
1306,friction_mass_shift,9.3928,8.9723,0.0,0.0,0.0,0.0
1307,combined_stress,-2.9145,-7.5256,0.0,0.0,0.0,0.0
1308,delayed_topology_transition,14.2594,5.1582,0.0,1.0,1.0,0.0
1309,contact_sensor_noise_burst,16.5469,2.8409,0.0,0.0,0.0,0.0
1310,actuator_limit_chain,-0.2778,-7.0591,0.0,0.0,0.0,0.0
1311,delayed_topology_transition,5.3653,0.8724,0.0,0.0,0.0,0.0
1312,fixture_topology_shift,18.7430,0.8725,0.0,0.0,0.0,0.0
1313,contact_sensor_noise_burst,23.7743,-1.6852,0.0,1.0,1.0,0.0
1314,contact_sensor_noise_burst,-0.1356,7.9476,0.0,0.0,0.0,0.0
1315,friction_mass_shift,-1.7371,9.4222,0.0,0.0,0.0,0.0
1316,combined_stress,0.6995,9.3491,1.0,1.0,0.0,0.0
1317,contact_chain_transfer,16.3938,-0.8582,0.0,0.0,0.0,0.0
1318,nominal_push_to_pocket,22.5333,3.6572,0.0,0.0,0.0,0.0
1319,fixture_topology_shift,13.9867,-5.9724,0.0,0.0,0.0,0.0
1320,distractor_contact,24.0305,-2.0159,0.0,0.0,0.0,0.0
1321,fixture_topology_shift,22.4630,-0.7005,0.0,0.0,0.0,0.0
1322,delayed_topology_transition,13.8167,-4.2720,0.0,0.0,0.0,0.0
1323,distractor_contact,-0.1498,-8.0237,0.0,0.0,0.0,0.0
1324,fixture_near_wall_jam,14.6657,-3.0031,0.0,0.0,0.0,0.0
1325,pocket_relocation,14.7781,-6.6430,0.0,0.0,0.0,0.0
1326,fixture_topology_shift,14.2572,-4.3887,0.0,0.0,0.0,0.0
1327,delayed_topology_transition,1.5481,11.0058,0.0,0.0,0.0,0.0
1328,fixture_near_wall_jam,5.6759,1.7532,0.0,0.0,0.0,0.0
1329,nominal_push_to_pocket,-0.4666,-4.5355,0.0,0.0,0.0,0.0
1330,pocket_relocation,17.8335,-7.1338,0.0,0.0,0.0,0.0
1331,fixture_near_wall_jam,0.3316,-12.5955,0.0,0.0,0.0,0.0
1332,combined_stress,12.6499,-7.6199,0.0,0.0,0.0,0.0
1333,actuator_limit_chain,19.6477,1.6927,0.0,1.0,1.0,0.0
1334,actuator_limit_chain,16.8898,-0.6034,0.0,0.0,0.0,0.0
1335,distractor_contact,15.8393,0.9287,1.0,1.0,0.0,0.0
1336,nominal_push_to_pocket,16.5399,-1.1585,0.0,1.0,1.0,0.0
1337,pocket_relocation,3.8481,-5.2087,0.0,0.0,0.0,0.0
1338,fixture_near_wall_jam,2.0143,7.5389,0.0,0.0,0.0,0.0
1339,fixture_near_wall_jam,14.2576,6.6604,0.0,0.0,0.0,0.0
1340,contact_chain_transfer,8.6210,-0.8610,0.0,0.0,0.0,0.0
1341,contact_chain_transfer,23.1441,-1.5913,0.0,0.0,0.0,0.0
1342,nominal_push_to_pocket,20.7054,3.7688,0.0,0.0,0.0,0.0
1343,friction_mass_shift,15.2361,-7.7960,0.0,0.0,0.0,0.0
1344,friction_mass_shift,2.7676,-2.3646,0.0,0.0,0.0,0.0
1345,distractor_contact,15.4172,-1.9336,0.0,0.0,0.0,0.0
1346,contact_chain_transfer,1.5974,-11.6631,0.0,0.0,0.0,0.0
1347,nominal_push_to_pocket,8.0691,0.0258,0.0,0.0,0.0,0.0
1348,combined_extreme_stress,12.7434,4.4044,0.0,1.0,1.0,0.0
1349,nominal_push_to_pocket,22.5619,-2.0408,0.0,0.0,0.0,0.0
1350,fixture_topology_shift,7.5677,-13.6111,0.0,0.0,0.0,0.0
1351,pocket_relocation,12.9826,7.3903,0.0,0.0,0.0,0.0
1352,delayed_topology_transition,23.1905,-4.7776,0.0,0.0,0.0,0.0
1353,delayed_topology_transition,1.3249,8.8058,0.0,0.0,0.0,0.0
1354,delayed_topology_transition,13.6716,-7.7175,0.0,0.0,0.0,0.0
1355,distractor_contact,18.1586,2.0082,0.0,0.0,0.0,0.0
1356,contact_chain_transfer,20.7497,3.1326,0.0,0.0,0.0,0.0
1357,combined_stress,1.9125,-6.1342,0.0,0.0,0.0,0.0
1358,combined_stress,18.4235,-4.7361,0.0,0.0,0.0,0.0
1359,fixture_near_wall_jam,23.4539,1.8965,0.0,1.0,1.0,0.0
1360,delayed_topology_transition,7.0814,-9.8027,0.0,0.0,0.0,0.0
1361,distractor_contact,0.3260,-9.8086,0.0,0.0,0.0,0.0
1362,combined_extreme_stress,-2.9492,6.2380,0.0,0.0,0.0,0.0
1363,nominal_push_to_pocket,7.3040,8.6579,0.0,0.0,0.0,0.0
1364,combined_stress,2.6062,-1.6990,0.0,0.0,0.0,0.0
1365,fixture_topology_shift,21.4535,0.3551,0.0,0.0,0.0,0.0
1366,fixture_topology_shift,14.4481,6.7083,0.0,0.0,0.0,0.0
1367,delayed_topology_transition,16.3337,2.6865,0.0,0.0,0.0,0.0
1368,contact_sensor_noise_burst,12.8126,8.8410,0.0,1.0,1.0,0.0
1369,combined_stress,17.1548,0.7308,0.0,0.0,0.0,0.0
1370,combined_stress,15.4182,5.4470,0.0,0.0,0.0,0.0
1371,pocket_relocation,-2.6311,7.4414,0.0,0.0,0.0,0.0
1372,friction_mass_shift,10.8008,7.9478,0.0,0.0,0.0,0.0
1373,nominal_push_to_pocket,14.8380,-0.1089,0.0,1.0,1.0,0.0
1374,combined_extreme_stress,11.6763,-9.4844,0.0,0.0,0.0,0.0
1375,actuator_limit_chain,-1.6511,-11.3918,0.0,0.0,0.0,0.0
1376,combined_stress,17.7036,0.0305,0.0,0.0,0.0,0.0
1377,contact_sensor_noise_burst,14.5555,6.7480,0.0,0.0,0.0,0.0
1378,pocket_relocation,6.9121,-6.5773,0.0,0.0,0.0,0.0
1379,pocket_relocation,9.0930,-10.1824,0.0,0.0,0.0,0.0
1380,fixture_near_wall_jam,6.9193,-3.3478,0.0,0.0,0.0,0.0
1381,fixture_topology_shift,11.1225,-8.2606,0.0,0.0,0.0,0.0
1382,friction_mass_shift,5.9499,-9.4077,0.0,0.0,0.0,0.0
1383,distractor_contact,0.7042,8.9163,0.0,0.0,0.0,0.0
1384,nominal_push_to_pocket,5.4913,10.0731,0.0,0.0,0.0,0.0
1385,nominal_push_to_pocket,-1.1722,9.6351,0.0,0.0,0.0,0.0
1386,actuator_limit_chain,14.4423,7.0338,0.0,0.0,0.0,0.0
1387,fixture_topology_shift,14.2364,-4.4679,0.0,0.0,0.0,0.0
1388,combined_stress,7.7411,-3.2236,0.0,0.0,0.0,0.0
1389,pocket_relocation,5.9643,-0.4429,0.0,0.0,0.0,0.0
1390,friction_mass_shift,-0.1351,-10.9339,0.0,0.0,0.0,0.0
1391,fixture_near_wall_jam,2.5508,-6.6165,0.0,0.0,0.0,0.0
1392,distractor_contact,14.2832,-8.5528,0.0,0.0,0.0,0.0
1393,combined_extreme_stress,6.3274,10.1961,0.0,0.0,0.0,0.0
1394,pocket_relocation,5.9882,9.7715,0.0,0.0,0.0,0.0
1395,contact_chain_transfer,0.8410,8.6850,0.0,0.0,0.0,0.0
1396,pocket_relocation,21.5289,-1.3222,0.0,0.0,0.0,0.0
1397,fixture_topology_shift,17.4885,-0.5891,0.0,0.0,0.0,0.0
1398,combined_stress,12.9795,-6.0528,1.0,1.0,0.0,0.0
1399,pocket_relocation,18.5640,0.6020,0.0,0.0,0.0,0.0
1400,actuator_limit_chain,18.0087,5.6216,0.0,0.0,0.0,0.0
1401,fixture_topology_shift,8.5198,-1.3166,0.0,0.0,0.0,0.0
1402,contact_chain_transfer,21.4813,2.6206,0.0,0.0,0.0,0.0
1403,contact_sensor_noise_burst,15.6290,-0.6499,0.0,0.0,0.0,0.0
1404,delayed_topology_transition,9.3207,9.4594,0.0,0.0,0.0,0.0
1405,fixture_topology_shift,21.9000,-0.9571,0.0,0.0,0.0,0.0
1406,fixture_topology_shift,0.5424,10.3087,0.0,0.0,0.0,0.0
1407,actuator_limit_chain,15.5462,9.0784,1.0,1.0,0.0,0.0
1408,actuator_limit_chain,14.1936,6.9546,0.0,0.0,0.0,0.0
1409,fixture_topology_shift,14.0673,3.9727,0.0,0.0,0.0,0.0
1410,contact_sensor_noise_burst,16.5331,0.7011,0.0,0.0,0.0,0.0
1411,friction_mass_shift,21.6816,1.7288,0.0,0.0,0.0,0.0
1412,pocket_relocation,17.8997,5.8882,0.0,0.0,0.0,0.0
1413,friction_mass_shift,22.6143,2.2291,0.0,0.0,0.0,0.0
1414,combined_extreme_stress,7.0668,-0.8645,0.0,0.0,0.0,0.0
1415,actuator_limit_chain,15.7090,4.9528,0.0,0.0,0.0,0.0
1416,fixture_topology_shift,3.0989,4.1020,0.0,0.0,0.0,0.0
1417,contact_sensor_noise_burst,9.4090,-8.0532,0.0,0.0,0.0,0.0
1418,nominal_push_to_pocket,1.6016,8.6434,0.0,0.0,0.0,0.0
1419,actuator_limit_chain,10.1714,-9.9717,0.0,0.0,0.0,0.0
1420,combined_stress,14.7656,9.4769,0.0,0.0,0.0,0.0
1421,delayed_topology_transition,15.8519,5.3465,0.0,0.0,0.0,0.0
1422,distractor_contact,15.9556,-0.7604,0.0,0.0,0.0,0.0
1423,contact_sensor_noise_burst,5.6641,11.1936,0.0,0.0,0.0,0.0
1424,combined_extreme_stress,10.7490,-10.6575,1.0,1.0,0.0,0.0
1425,friction_mass_shift,4.2993,3.1379,0.0,0.0,0.0,0.0
1426,fixture_near_wall_jam,19.9065,0.6571,0.0,0.0,0.0,0.0
1427,combined_stress,8.8869,9.8697,0.0,0.0,0.0,0.0
1428,contact_chain_transfer,6.9783,12.7064,0.0,0.0,0.0,0.0
1429,combined_extreme_stress,21.6238,1.7224,0.0,1.0,1.0,0.0
1430,contact_chain_transfer,12.6180,-5.4951,0.0,0.0,0.0,0.0
1431,contact_chain_transfer,15.0524,1.0437,0.0,0.0,0.0,0.0
1432,delayed_topology_transition,12.6172,6.1880,0.0,1.0,1.0,0.0
1433,actuator_limit_chain,-0.4157,-10.8384,0.0,0.0,0.0,0.0
1434,fixture_topology_shift,14.7925,-0.0279,0.0,0.0,0.0,0.0
1435,actuator_limit_chain,9.8961,-14.5427,0.0,0.0,0.0,0.0
1436,actuator_limit_chain,11.0902,-5.8894,0.0,0.0,0.0,0.0
1437,nominal_push_to_pocket,3.5673,-7.5080,0.0,0.0,0.0,0.0
1438,fixture_topology_shift,8.6422,0.1214,0.0,0.0,0.0,0.0
1439,nominal_push_to_pocket,13.0627,7.4451,0.0,0.0,0.0,0.0
1440,contact_sensor_noise_burst,7.9049,-11.2397,0.0,0.0,0.0,0.0
